ID;X_START;Y_START;X_END;Y_END
m377776701_0;52.30761160450759;4.96799200024042;52.307712904512236;4.96828250024069
m377776702_0;52.307136304485624;4.9666225002390885;52.30746160449984;4.967510800239947
m377993832_0;52.420352506054265;5.0552675003387595;52.420288106069144;5.0560123003397255
m377993832_0_r;52.420288106069144;5.0560123003397255;52.420352506054265;5.0552675003387595
m377993833_0;52.41986870616124;5.060590700345605;52.41985870616339;5.0606971003457355
m377993833_0_r;52.41985870616339;5.0606971003457355;52.41986870616124;5.060590700345605
m377993834_0;52.41985870616339;5.0606971003457355;52.41980000619303;5.062160200347625
m377993834_0_r;52.41980000619303;5.062160200347625;52.41985870616339;5.0606971003457355
m377993835_0;52.42004240612421;5.058755800343232;52.42003140612653;5.058872000343381
m377993835_0_r;52.42003140612653;5.058872000343381;52.42004240612421;5.058755800343232
m377993836_0;52.42003140612653;5.058872000343381;52.41996140614139;5.05960810034433
m377993836_0_r;52.41996140614139;5.05960810034433;52.42003140612653;5.058872000343381
m377993837_0;52.41996140614139;5.05960810034433;52.4199472061444;5.059757000344514
m377993837_0_r;52.4199472061444;5.059757000344514;52.41996140614139;5.05960810034433
m377993838_0;52.4199472061444;5.059757000344514;52.41986870616124;5.060590700345605
m377993838_0_r;52.41986870616124;5.060590700345605;52.4199472061444;5.059757000344514
m377993839_0;52.420054206121726;5.058631500343079;52.42013130612269;5.058681700343145
m377993839_0_r;52.42013130612269;5.058681700343145;52.420054206121726;5.058631500343079
m377993840_0;52.42009280611312;5.0582040003425215;52.420054206121726;5.058631500343079
m377993840_0_r;52.420054206121726;5.058631500343079;52.42009280611312;5.0582040003425215
m377993840_1;52.420054206121726;5.058631500343079;52.42004240612421;5.058755800343232
m377993840_1_r;52.42004240612421;5.058755800343232;52.420054206121726;5.058631500343079
m377993841_0;52.42010900610985;5.058042600342301;52.42009280611312;5.0582040003425215
m377993841_0_r;52.42009280611312;5.0582040003425215;52.42010900610985;5.058042600342301
m377993842_0;52.42017190609575;5.0573404003414115;52.42016200609796;5.0574504003415415
m377993842_0_r;52.42016200609796;5.0574504003415415;52.42017190609575;5.0573404003414115
m377993843_0;52.42016200609796;5.0574504003415415;52.42010900610985;5.058042600342301
m377993843_0_r;52.42010900610985;5.058042600342301;52.42016200609796;5.0574504003415415
m377993844_0;52.42022530608354;5.056732100340643;52.42017190609575;5.0573404003414115
m377993844_0_r;52.42017190609575;5.0573404003414115;52.42022530608354;5.056732100340643
m377993845_0;52.42023470608164;5.056636200340515;52.42022530608354;5.056732100340643
m377993845_0_r;52.42022530608354;5.056732100340643;52.42023470608164;5.056636200340515
m377993846_0;52.420288106069144;5.0560123003397255;52.420280206071034;5.056107300339846
m377993846_0_r;52.420280206071034;5.056107300339846;52.420288106069144;5.0560123003397255
m377993847_0;52.420280206071034;5.056107300339846;52.42023470608164;5.056636200340515
m377993847_0_r;52.42023470608164;5.056636200340515;52.420280206071034;5.056107300339846
m378125046_0;52.418645206008094;5.052927000335778;52.41996820602001;5.0535432003365806
m378125046_0_r;52.41996820602001;5.0535432003365806;52.418645206008094;5.052927000335778
m378125046_1;52.41996820602001;5.0535432003365806;52.41978010604588;5.054841400338223
m378125046_1_r;52.41978010604588;5.054841400338223;52.41996820602001;5.0535432003365806
m378132099_0;52.41978010604588;5.054841400338223;52.419772206047966;5.05494560033835
m378132099_0_r;52.419772206047966;5.05494560033835;52.41978010604588;5.054841400338223
m378132100_0;52.419772206047966;5.05494560033835;52.420352506054265;5.0552675003387595
m378132100_0_r;52.420352506054265;5.0552675003387595;52.419772206047966;5.05494560033835
m378132100_1;52.420352506054265;5.0552675003387595;52.42037710605451;5.0552786003387755
m378132100_1_r;52.42037710605451;5.0552786003387755;52.420352506054265;5.0552675003387595
m37825746_0;52.36187730356711;4.905307000185126;52.36221800359246;4.907161900186611
m37827981_0;52.34734960227148;4.795907800111537;52.34746400227258;4.796017100111605
m37827981_0_r;52.34746400227258;4.796017100111605;52.34734960227148;4.795907800111537
m37827982_0;52.34746400227258;4.796017100111605;52.3481015022802;4.796774100112028
m37827982_0_r;52.3481015022802;4.796774100112028;52.34746400227258;4.796017100111605
m37827987_0;52.355795602195464;4.78845010010746;52.35592520220167;4.789074700107803
m37827988_0;52.35592520220167;4.789074700107803;52.35593760220225;4.789132700107829
m37827989_0;52.35602480220106;4.78901420010778;52.35589170219475;4.788381700107429
m37827990_0;52.35589170219475;4.788381700107429;52.35587270219388;4.78829520010738
m37827999_0;52.348909002152546;4.784046200105083;52.34877120215594;4.78438960010526
m37828000_0;52.34877120215594;4.78438960010526;52.348742802156536;4.784450700105295
m37828001_0;52.34882080215646;4.784442800105287;52.34895650215314;4.784108500105118
m37828002_0;52.34895650215314;4.784108500105118;52.353582302040856;4.772569200099091
m37828008_0;52.364351802260956;4.795053000111103;52.3644414022656;4.795512400111358
m37828010_0;52.36141430227733;4.796632900111959;52.36153320228332;4.79722040011231
m37828010_0_r;52.36153320228332;4.79722040011231;52.36141430227733;4.796632900111959
m37828011_0;52.36153320228332;4.79722040011231;52.36170070229148;4.798020700112744
m37828011_0_r;52.36170070229148;4.798020700112744;52.36153320228332;4.79722040011231
m37828020_0;52.374557102396956;4.80831630011863;52.37458590239386;4.80802180011847
m37828020_0_r;52.37458590239386;4.80802180011847;52.374557102396956;4.80831630011863
m37828029_0;52.37788620240729;4.809330100119234;52.37793500240245;4.808873000118981
m37828029_0_r;52.37793500240245;4.808873000118981;52.37788620240729;4.809330100119234
m37828031_0;52.379282302448246;4.813206700121519;52.379523902449094;4.81328770012156
m37828031_0_r;52.379523902449094;4.81328770012156;52.379282302448246;4.813206700121519
m37828032_0;52.379523902449094;4.81328770012156;52.37969050244962;4.8133379001216
m37828032_0_r;52.37969050244962;4.8133379001216;52.379523902449094;4.81328770012156
m37828036_0;52.38015520237687;4.806464000117573;52.38048200237675;4.806455500117577
m37828036_0_r;52.38048200237675;4.806455500117577;52.38015520237687;4.806464000117573
m37828037_0;52.38048200237675;4.806455500117577;52.3805502023767;4.8064485001175745
m37828037_0_r;52.3805502023767;4.8064485001175745;52.38048200237675;4.806455500117577
m37828042_0;52.38000910228871;4.797941900112733;52.380279902288514;4.797926900112724
m37828042_0_r;52.380279902288514;4.797926900112724;52.38000910228871;4.797941900112733
m37828047_0;52.38329840243292;4.811808800120696;52.3833069024381;4.812296400120981
m37828047_0_r;52.3833069024381;4.812296400120981;52.38329840243292;4.811808800120696
m37828048_0;52.3833069024381;4.812296400120981;52.38330940243964;4.8124411001210765
m37828048_0_r;52.38330940243964;4.8124411001210765;52.3833069024381;4.812296400120981
m37828049_0;52.38163780225019;4.7941747001106405;52.38164400225353;4.794502200110829
m37828049_0_r;52.38164400225353;4.794502200110829;52.38163780225019;4.7941747001106405
m37828051_0;52.37921950225291;4.794416500110763;52.37925730224893;4.79402500011055
m37828051_0_r;52.37925730224893;4.79402500011055;52.37921950225291;4.794416500110763
m378320487_0;52.395903803909825;4.929941200205785;52.39582480391295;4.930154300205989
m378320488_0;52.39596370390747;4.929779900205664;52.395903803909825;4.929941200205785
m378320489_0;52.396097803909775;4.929939000205806;52.39617450390695;4.929746000205629
m378320490_0;52.39604510391171;4.93007150020591;52.396097803909775;4.929939000205806
m378320494_0;52.39790520393656;4.9317933002074055;52.39800310393834;4.931914700207519
m378320494_0_r;52.39800310393834;4.931914700207519;52.39790520393656;4.9317933002074055
m378320494_1;52.39800310393834;4.931914700207519;52.39818790394185;4.932157000207732
m378320494_1_r;52.39818790394185;4.932157000207732;52.39800310393834;4.931914700207519
m378320494_2;52.39818790394185;4.932157000207732;52.399181703961126;4.933481600208883
m378320494_2_r;52.399181703961126;4.933481600208883;52.39818790394185;4.932157000207732
m378320495_0;52.39781430393484;4.9316730002073195;52.39790520393656;4.9317933002074055
m378320495_0_r;52.39790520393656;4.9317933002074055;52.39781430393484;4.9316730002073195
m378320514_0;52.399479004055586;4.939855400214549;52.399862704041404;4.938909300213711
m378320514_1;52.399862704041404;4.938909300213711;52.399948004038244;4.938699200213519
m378320515_0;52.39941400405796;4.940013500214688;52.399479004055586;4.939855400214549
m378320516_0;52.399419404054754;4.939798800214493;52.39935660405714;4.9399573002146235
m378320517_0;52.39935660405714;4.9399573002146235;52.399761804103235;4.943031800217404
m37833006_0;52.38480180250626;4.818661500124772;52.38464030250623;4.818655600124772
m37833007_0;52.38464030250623;4.818655600124772;52.38457890250621;4.818655500124774
m37833008_0;52.38463880250842;4.8188576001248835;52.384804402508436;4.818862300124884
m37833009_0;52.384804402508436;4.818862300124884;52.385933102508325;4.818865300124896
m37833011_0;52.38505640268444;4.834758000134717;52.385527602688406;4.835110800134947
m37833012_0;52.38505660268311;4.834638100134648;52.38486950268209;4.8345468001346
m37833016_0;52.384974002748486;4.8403720001383155;52.38513370274839;4.840365700138324
m37833017_0;52.38513370274839;4.840365700138324;52.38596440274799;4.840339500138302
m37833018_0;52.385131902746025;4.840159600138199;52.384969902746;4.840155400138187
m37833019_0;52.384969902746;4.840155400138187;52.38491200274601;4.8401564001381905
m37833022_0;52.385245002829954;4.847396600142921;52.38505400283008;4.847406800142931
m37833023_0;52.38505400283008;4.847406800142931;52.385006502830024;4.8473997001429305
m37833024_0;52.385056402831985;4.847569800143041;52.38524430283191;4.847564200143034
m37833025_0;52.38524430283191;4.847564200143034;52.38540630283192;4.847564700143049
m37833034_0;52.340089902063646;4.774809200100212;52.34233070208933;4.7774980001016125
m37833034_0_r;52.34233070208933;4.7774980001016125;52.340089902063646;4.774809200100212
m37833378_0;52.38521820292496;4.855421300148323;52.38539600292478;4.8554061001482935
m37833378_0_r;52.38539600292478;4.8554061001482935;52.38521820292496;4.855421300148323
m37853474_0;52.40927090369945;4.915367400193497;52.40924570369506;4.91505490019324
m378604461_0;52.34873680453226;4.969961800242539;52.351280104471165;4.9661933002388725
m378604462_0;52.347190604597294;4.973948600246477;52.34823800455436;4.971321500243877
m37877671_0;52.39919620414018;4.945470800219618;52.399582604122216;4.944287500218534
m37877671_1;52.399582604122216;4.944287500218534;52.39988520410329;4.943038300217417
m378924786_0;52.06457560175574;4.738267100082237;52.063398201732234;4.735544600081027
m378925475_0;52.07628400176103;4.738993400082582;52.07373210176295;4.739185200082659
m379083702_0;52.35085380399318;4.935139400210151;52.350816303992254;4.935075800210092
m379083702_0_r;52.350816303992254;4.935075800210092;52.35085380399318;4.935139400210151
m379083702_1;52.350816303992254;4.935075800210092;52.350461603983796;4.9344995002095775
m379083702_1_r;52.350461603983796;4.9344995002095775;52.350816303992254;4.935075800210092
m379083702_2;52.350461603983796;4.9344995002095775;52.350307803980186;4.934252600209362
m379083702_2_r;52.350307803980186;4.934252600209362;52.350461603983796;4.9344995002095775
m379148751_0;52.36112830360255;4.907882700187201;52.36109310360285;4.90790360018721
m379148751_1;52.36109310360285;4.90790360018721;52.36070050360628;4.90814770018741
m379223586_0;52.39638000391037;4.929983100205826;52.397200003923174;4.930870000206612
m379223587_0;52.39642600390889;4.929883200205733;52.39631530390699;4.9297494002056315
m379223589_0;52.39631530390699;4.9297494002056315;52.39622450390541;4.929639600205523
m379223590_0;52.3962677039085;4.92985350020571;52.39638000391037;4.929983100205826
m379223591_0;52.3945169039687;4.9339454002092715;52.39461260396532;4.933716500209076
m379223592_0;52.39461260396532;4.933716500209076;52.394845503957306;4.933173400208611
m379223605_0;52.393830503998835;4.93597870021107;52.39443140397173;4.934149100209474
m379223605_1;52.39443140397173;4.934149100209474;52.3945169039687;4.9339454002092715
m379223609_0;52.39374630400302;4.93626070021132;52.393830503998835;4.93597870021107
m379335645_0;52.34363300308279;4.867937600156891;52.3436429030841;4.868043700156977
m379335645_0_r;52.3436429030841;4.868043700156977;52.34363300308279;4.867937600156891
m379335647_0;52.34313180309049;4.868553000157329;52.34366140308657;4.8682429001571235
m379335651_0;52.34177070319197;4.876625300163133;52.341592003117334;4.870692500158855
m379335651_0_r;52.341592003117334;4.870692500158855;52.34177070319197;4.876625300163133
m379335651_1;52.341592003117334;4.870692500158855;52.3415541031037;4.869599100158078
m379335651_1_r;52.3415541031037;4.869599100158078;52.341592003117334;4.870692500158855
m379335651_2;52.3415541031037;4.869599100158078;52.34153370309637;4.869009800157665
m379335651_2_r;52.34153370309637;4.869009800157665;52.3415541031037;4.869599100158078
m379337406_0;52.3291249032697;4.882569900167463;52.329388103269665;4.88256840016747
m379337406_0_r;52.329388103269665;4.88256840016747;52.3291249032697;4.882569900167463
m379966385_0;52.3735904040405;4.938568800213294;52.37356710403728;4.938351600213101
m379966386_0;52.3735904040405;4.938568800213294;52.37384940403483;4.938191600212952
m379966387_0;52.37356710403728;4.938351600213101;52.373507604037265;4.938349400213098
m380247803_0;52.38270000293345;4.856100000148776;52.38406000293204;4.856000000148711
m380247803_0_r;52.38406000293204;4.856000000148711;52.38270000293345;4.856100000148776
m380247803_1;52.38406000293204;4.856000000148711;52.38494730294033;4.856700900149194
m380247803_1_r;52.38494730294033;4.856700900149194;52.38406000293204;4.856000000148711
m380247805_0;52.38494730294033;4.856700900149194;52.385001902962884;4.858571700150465
m380247805_0_r;52.385001902962884;4.858571700150465;52.38494730294033;4.856700900149194
m38026932_0;52.33124660431656;4.956203700229235;52.332222304309305;4.955749200228825
m38026932_0_r;52.332222304309305;4.955749200228825;52.33124660431656;4.956203700229235
m38077528_0;52.3886121043734;4.9604388002335105;52.38865940436675;4.960018100233111
m38077528_0_r;52.38865940436675;4.960018100233111;52.3886121043734;4.9604388002335105
m381215087_0;52.36177390332164;4.8869219001708295;52.3617393033226;4.886994800170891
m381215089_0;52.36437620335555;4.889542800172824;52.364162203352876;4.889337500172681
m381215089_0_r;52.364162203352876;4.889337500172681;52.36437620335555;4.889542800172824
m381215091_0;52.3625874033332;4.8878167001715225;52.36255060333432;4.887900700171575
m381215091_0_r;52.36255060333432;4.887900700171575;52.3625874033332;4.8878167001715225
m381215092_0;52.36149780332206;4.886951000170866;52.36157640332292;4.8870167001709035
m381215092_0_r;52.36157640332292;4.8870167001709035;52.36149780332206;4.886951000170866
m381215096_0;52.364162203352876;4.889337500172681;52.36410190335213;4.889279700172626
m381215096_0_r;52.36410190335213;4.889279700172626;52.364162203352876;4.889337500172681
m381215098_0;52.362698903330916;4.8876436001713754;52.36266400333162;4.8876983001714205
m381215098_0_r;52.36266400333162;4.8876983001714205;52.362698903330916;4.8876436001713754
m381215100_0;52.36255060333432;4.887900700171575;52.36204840338044;4.891409900174249
m381215101_0;52.3617393033226;4.886994800170891;52.36167300332413;4.8871133001709905
m381215102_0;52.36266400333162;4.8876983001714205;52.3625874033332;4.8878167001715225
m381215102_0_r;52.3625874033332;4.8878167001715225;52.36266400333162;4.8876983001714205
m381215103_0;52.36157640332292;4.8870167001709035;52.36167300332413;4.8871133001709905
m381215103_0_r;52.36167300332413;4.8871133001709905;52.36157640332292;4.8870167001709035
m381248669_0;52.36128160350596;4.900805500181564;52.36123910350322;4.900602000181382
m381248670_0;52.3584386035188;4.901724600182269;52.358460203518625;4.901709600182261
m381248670_0_r;52.358460203518625;4.901709600182261;52.3584386035188;4.901724600182269
m381248672_0;52.359421803463135;4.897602400179028;52.35934950344696;4.896393800178081
m381248674_0;52.361005903487026;4.899398200180435;52.361491903484634;4.899225900180295
m381248674_0_r;52.361491903484634;4.899225900180295;52.361005903487026;4.899398200180435
m381311597_0;52.425932403639194;4.911224000190152;52.42597470363958;4.911252900190166
m381311597_0_r;52.42597470363958;4.911252900190166;52.425932403639194;4.911224000190152
m381323706_0;52.42875110391293;4.9305045002064265;52.428853603884015;4.928517300204707
m381323706_0_r;52.428853603884015;4.928517300204707;52.42875110391293;4.9305045002064265
m382069209_0;52.38629120482783;4.988235000261226;52.38639210482654;4.988161100261134
m382069209_0_r;52.38639210482654;4.988161100261134;52.38629120482783;4.988235000261226
m382069211_0;52.38642530483357;4.988577300261579;52.38661600483134;4.988447300261447
m382069211_0_r;52.38661600483134;4.988447300261447;52.38642530483357;4.988577300261579
m382069214_0;52.38646250482616;4.988137900261124;52.38661600483134;4.988447300261447
m382069214_0_r;52.38661600483134;4.988447300261447;52.38646250482616;4.988137900261124
m382069214_1;52.38661600483134;4.988447300261447;52.3884552047983;4.986509300259433
m382069214_1_r;52.3884552047983;4.986509300259433;52.38661600483134;4.988447300261447
m382069215_0;52.38639210482654;4.988161100261134;52.38646250482616;4.988137900261124
m382069215_0_r;52.38646250482616;4.988137900261124;52.38639210482654;4.988161100261134
m38245921_0;52.376646102398645;4.808497900118748;52.37659960240376;4.808983100119032
m38245922_0;52.37682590239903;4.808536000118768;52.376833902398204;4.8084576001187225
m38245923_0;52.373483602661054;4.832562300133305;52.37344010266401;4.8328237001334635
m38245925_0;52.348361102764855;4.841406900138899;52.34865270276626;4.841529500138987
m38245927_0;52.352023702604555;4.8272797001299645;52.351636402604726;4.827292500129969
m38245929_0;52.35151290280774;4.845138500141348;52.35151780281594;4.845841100141821
m38245935_0;52.34323970276177;4.841085300138685;52.34271000276229;4.841123300138708
m38245938_0;52.369691402769746;4.842055500139387;52.36915350276999;4.842070000139381
m38245945_0;52.34324420276402;4.841278500138809;52.34344550276367;4.841251600138801
m38245950_0;52.34344220276155;4.841067700138682;52.34323970276177;4.841085300138685
m38245956_0;52.34323510275932;4.84087260013855;52.342560702759506;4.840881700138557
m38249619_0;52.37784200278832;4.843744400140495;52.377753302794176;4.844248800140825
m38249624_0;52.38958420279279;4.844254900140872;52.38869680279321;4.844283200140874
m38249880_0;52.36366330289986;4.853089200146687;52.363423902900045;4.8531022001466875
m38249881_0;52.36345120290248;4.853307600146828;52.363678802902335;4.853297500146816
m38249882_0;52.363423902900045;4.8531022001466875;52.36335490290015;4.853110500146688
m38249885_0;52.357959902919426;4.854669200147744;52.35829300290828;4.853739300147118
m38249886_0;52.35786020291841;4.854583400147679;52.35773210292349;4.85500680014797
m38249888_0;52.35783100292452;4.855092600148009;52.357959902919426;4.854669200147744
m382665174_0;52.24299430114777;4.66219440005237;52.2449577011674;4.665034200053349
m38282906_0;52.3622808029838;4.860059700151438;52.36233940298328;4.860019300151415
m38282906_0_r;52.36233940298328;4.860019300151415;52.3622808029838;4.860059700151438
m38282907_0;52.36296560302986;4.863846200154081;52.363160203028414;4.863731400153979
m38282907_0_r;52.363160203028414;4.863731400153979;52.36296560302986;4.863846200154081
m38282909_0;52.36366070306614;4.8668053001561615;52.36388670306405;4.866635300156023
m38282909_0_r;52.36388670306405;4.866635300156023;52.36366070306614;4.8668053001561615
m38282910_0;52.36388670306405;4.866635300156023;52.363922903063646;4.866603300155998
m38282910_0_r;52.363922903063646;4.866603300155998;52.36388670306405;4.866635300156023
m38282912_0;52.37041390308287;4.868228300157182;52.370453003085046;4.8684018001572955
m38282914_0;52.37054160308433;4.868344700157251;52.37050120308216;4.868171700157152
m38282915_0;52.37050120308216;4.868171700157152;52.37044900307944;4.8679505001569945
m38282916_0;52.37142420313411;4.872350200160125;52.371364203130504;4.87206090015993
m38282918_0;52.37125520312962;4.871988400159859;52.371321003133346;4.87228880016007
m38282922_0;52.37119540294225;4.856715200149167;52.371140202938264;4.8563820001489235
m38282923_0;52.371140202938264;4.8563820001489235;52.37111400293638;4.856224900148813
m38282924_0;52.371038802938806;4.856424200148958;52.37109030294278;4.856755300149196
m38282925_0;52.37109030294278;4.856755300149196;52.371120702944744;4.856918500149302
m38282930_0;52.36584370312727;4.871742700159669;52.36573290312234;4.871349300159396
m38282940_0;52.3743303029263;4.8554175001482776;52.37436040292969;4.8556991001484855
m38282940_0_r;52.37436040292969;4.8556991001484855;52.3743303029263;4.8554175001482776
m38282941_0;52.37436040292969;4.8556991001484855;52.3743820029323;4.855917500148626
m38282941_0_r;52.3743820029323;4.855917500148626;52.37436040292969;4.8556991001484855
m38282942_0;52.37748990301383;4.862690500153295;52.377675403013;4.862623100153268
m38282942_0_r;52.377675403013;4.862623100153268;52.37748990301383;4.862690500153295
m38282943_0;52.377675403013;4.862623100153268;52.37778420301247;4.862582600153223
m38282943_0_r;52.37778420301247;4.862582600153223;52.377675403013;4.862623100153268
m38282944_0;52.375370203032645;4.864205700154345;52.375442303039364;4.864755600154741
m38282944_0_r;52.375442303039364;4.864755600154741;52.375370203032645;4.864205700154345
m38282948_0;52.37055640319672;4.877302700163715;52.3704311031978;4.877388000163791
m38282949_0;52.3704311031978;4.877388000163791;52.37039230319818;4.8774170001638035
m38282949_1;52.37039230319818;4.8774170001638035;52.36965090320489;4.8779357001641825
m38282949_2;52.36965090320489;4.8779357001641825;52.36926040320826;4.878198600164359
m38282951_0;52.36653160319607;4.877211400163642;52.36677410319355;4.877014100163505
m38282951_0_r;52.36677410319355;4.877014100163505;52.36653160319607;4.877211400163642
m38282952_0;52.36677410319355;4.877014100163505;52.368320103184836;4.87634450016301
m38282952_0_r;52.368320103184836;4.87634450016301;52.36677410319355;4.877014100163505
m38282954_0;52.36785850322093;4.879176300165078;52.36772810322209;4.8792656001651435
m38282955_0;52.36772810322209;4.8792656001651435;52.367692003222416;4.879292400165178
m38282957_0;52.36720590322711;4.879655800165434;52.36724970322885;4.879791100165529
m38282958_0;52.366681103232054;4.880034800165712;52.36672540323165;4.880002900165684
m38282958_0_r;52.36672540323165;4.880002900165684;52.366681103232054;4.880034800165712
m38282959_0;52.36662140323246;4.8800650001657235;52.366681103232054;4.880034800165712
m38282959_0_r;52.366681103232054;4.880034800165712;52.36662140323246;4.8800650001657235
m38282965_0;52.3661855032631;4.882449300167511;52.36612070326381;4.882505900167541
m38282965_0_r;52.36612070326381;4.882505900167541;52.3661855032631;4.882449300167511
m38282968_0;52.36614760327187;4.883130400168013;52.36622780327066;4.883037100167932
m38282968_0_r;52.36622780327066;4.883037100167932;52.36614760327187;4.883130400168013
m38282969_0;52.366357103269394;4.8829398001678594;52.36632550326771;4.882808900167772
m38282969_0_r;52.36632550326771;4.882808900167772;52.366357103269394;4.8829398001678594
m38282971_0;52.36745410326012;4.882230700167349;52.36738780326005;4.882223100167334
m38282979_0;52.36689560329891;4.885228100169572;52.3669326032981;4.8851672001695325
m38282979_0_r;52.3669326032981;4.8851672001695325;52.36689560329891;4.885228100169572
m382868787_0;52.132799500258635;4.497304600011184;52.12341250018709;4.479327000008205
m38297086_0;52.37395910319325;4.877066400163551;52.37394620319227;4.876988500163495
m38297086_0_r;52.37394620319227;4.876988500163495;52.37395910319325;4.877066400163551
m38297088_0;52.37103320322666;4.879657400165451;52.37114470322565;4.879580800165392
m38297088_0_r;52.37114470322565;4.879580800165392;52.37103320322666;4.879657400165451
m38297090_0;52.37114470322565;4.879580800165392;52.3711812032253;4.879555400165378
m38297090_0_r;52.3711812032253;4.879555400165378;52.37114470322565;4.879580800165392
m38297094_0;52.363263003245635;4.8810588001664525;52.36296310323739;4.880412900165982
m38297103_0;52.36668240333847;4.888264100171857;52.36667680333827;4.888248800171855
m38297108_0;52.36884850329246;4.884751500169229;52.36885750328738;4.884359400168928
m38297108_0_r;52.36885750328738;4.884359400168928;52.36884850329246;4.884751500169229
m38297109_0;52.36885750328738;4.884359400168928;52.368862903286214;4.884267200168875
m38297109_0_r;52.368862903286214;4.884267200168875;52.36885750328738;4.884359400168928
m38297110_0;52.36891610326711;4.882789500167757;52.36892670326266;4.882444000167498
m38297110_0_r;52.36892670326266;4.882444000167498;52.36891610326711;4.882789500167757
m38297111_0;52.36892670326266;4.882444000167498;52.36891880326156;4.882358900167443
m38297111_0_r;52.36891880326156;4.882358900167443;52.36892670326266;4.882444000167498
m38297112_0;52.36872900326137;4.88234130016744;52.3688182032615;4.882353300167436
m38297112_0_r;52.3688182032615;4.882353300167436;52.36872900326137;4.88234130016744
m38297113_0;52.3688182032615;4.882353300167436;52.36891880326156;4.882358900167443
m38297113_0_r;52.36891880326156;4.882358900167443;52.3688182032615;4.882353300167436
m38297114_0;52.37043480326373;4.882543000167583;52.370425203268844;4.8829402001678766
m38297114_0_r;52.370425203268844;4.8829402001678766;52.37043480326373;4.882543000167583
m38297115_0;52.370425203268844;4.8829402001678766;52.37042430326945;4.882988100167916
m38297115_0_r;52.37042430326945;4.882988100167916;52.370425203268844;4.8829402001678766
m38297116_0;52.37036560328855;4.884465200169021;52.370355203293954;4.884881500169336
m38297116_0_r;52.370355203293954;4.884881500169336;52.37036560328855;4.884465200169021
m38297117_0;52.370355203293954;4.884881500169336;52.37035200329509;4.884969600169402
m38297117_0_r;52.37035200329509;4.884969600169402;52.370355203293954;4.884881500169336
m38297118_0;52.37028040331743;4.886689700170679;52.37028690331606;4.8865835001705955
m38297118_0_r;52.37028690331606;4.8865835001705955;52.37028040331743;4.886689700170679
m38297119_0;52.370175903338335;4.88828860017189;52.3702123033326;4.887852400171569
m38297119_0_r;52.3702123033326;4.887852400171569;52.370175903338335;4.88828860017189
m38297120_0;52.3702123033326;4.887852400171569;52.37021780333157;4.887773200171516
m38297120_0_r;52.37021780333157;4.887773200171516;52.3702123033326;4.887852400171569
m38297121_0;52.36877050332076;4.8869302001708546;52.36878040331616;4.886575900170606
m38297121_0_r;52.36878040331616;4.886575900170606;52.36877050332076;4.8869302001708546
m38297122_0;52.36878040331616;4.886575900170606;52.36878050331506;4.886491500170537
m38297122_0_r;52.36878050331506;4.886491500170537;52.36878040331616;4.886575900170606
m38297123_0;52.368751603330246;4.887656000171414;52.36876790333508;4.888026700171691
m38297123_0_r;52.36876790333508;4.888026700171691;52.368751603330246;4.887656000171414
m38297124_0;52.36876790333508;4.888026700171691;52.36877390333624;4.8881138001717535
m38297124_0_r;52.36877390333624;4.8881138001717535;52.36876790333508;4.888026700171691
m38297125_0;52.37192200326446;4.882616000167643;52.37181010326437;4.882607800167641
m38297126_0;52.37181010326437;4.882607800167641;52.37043340326305;4.882490500167541
m38297129_0;52.37234670329615;4.885073200169491;52.37235620329082;4.884660700169171
m38297129_0_r;52.37235620329082;4.884660700169171;52.37234670329615;4.885073200169491
m38297130_0;52.37235620329082;4.884660700169171;52.372358703289684;4.884574100169098
m38297130_0_r;52.372358703289684;4.884574100169098;52.37235620329082;4.884660700169171
m38297131_0;52.3722590033246;4.887259900171123;52.372281603319614;4.886876600170836
m38297131_0_r;52.372281603319614;4.886876600170836;52.3722590033246;4.887259900171123
m38297132_0;52.372281603319614;4.886876600170836;52.37228750331841;4.886785300170763
m38297132_0_r;52.37228750331841;4.886785300170763;52.372281603319614;4.886876600170836
m38297136_0;52.360531503337974;4.888161300171776;52.36055520333723;4.888103100171729
m38297137_0;52.36089820334285;4.88853640017206;52.36095010334369;4.888601800172105
m38297144_0;52.36442620335615;4.8895908001728605;52.36437620335555;4.889542800172824
m38297144_0_r;52.36437620335555;4.889542800172824;52.36442620335615;4.8895908001728605
m38300072_0;52.3751674032011;4.877695200164007;52.37534240320232;4.877795900164083
m38300072_0_r;52.37534240320232;4.877795900164083;52.3751674032011;4.877695200164007
m38300080_0;52.374707803246;4.881208100166603;52.37474220324573;4.88119020016658
m38300081_0;52.37574050323795;4.880592000166154;52.37585180323718;4.8805329001661
m38300081_0_r;52.37585180323718;4.8805329001661;52.37574050323795;4.880592000166154
m38300082_0;52.37585180323718;4.8805329001661;52.37588790323682;4.880506100166092
m38300082_0_r;52.37588790323682;4.880506100166092;52.37585180323718;4.8805329001661
m38300083_0;52.37614780326163;4.882441200167532;52.376257703260826;4.88238040016749
m38300083_0_r;52.376257703260826;4.88238040016749;52.37614780326163;4.882441200167532
m38300084_0;52.376257703260826;4.88238040016749;52.37629560326051;4.8823552001674715
m38300084_0_r;52.37629560326051;4.8823552001674715;52.376257703260826;4.88238040016749
m38300089_0;52.37524800331012;4.886178700170313;52.375350903311315;4.8862736001703855
m38300089_0_r;52.375350903311315;4.8862736001703855;52.37524800331012;4.886178700170313
m38300090_0;52.375350903311315;4.8862736001703855;52.3753852033116;4.8862949001704115
